Recipients Information=>,FirstName,LastName,Street,City,State,Postal,Country,Email,Phone,Distance(miles),Categories, ,PickUp Information =>,FirstName,LastName,Street,City,State,Postal,Country,Email,Phone,Day of Week
 ,Basil,Mendez,611 Forest Avenue,San Francisco,CA,94143,US,BasilMMendez@armyspy.com,650-202-2768,1.335192038356267,"['Raw Meat', 'Seafood', 'Hot Prepared']", , ,John,Cain,1563 Delaware Avenue,San Francisco,CA,94110,US,JohnECain@fleckens.hu,415-282-2119,Thursday
 ,Elizabeth,Jimenez,4534 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethIJimenez@gustr.com,650-412-7569,1.3374478187938112,['Dairy'], , ,Steven,Thompson,731 Park Street,San Francisco,CA,94107,US,StevenJThompson@cuvox.de,925-374-4005,Saturday
 ,Terese,Wilkins,2492 Forest Avenue,San Francisco,CA,94143,US,TereseAWilkins@superrito.com,650-202-7617,1.3384655465687805,[], , ,Kevin,Douglas,4714 Rardin Drive,San Francisco,CA,94107,US,KevinMDouglas@cuvox.de,650-636-5307,Tuesday
 ,Dominique,Perry,1583 Delaware Avenue,San Francisco,CA,94104,US,DominiqueMPerry@gustr.com,415-276-2823,1.3443471381396064,['Dairy'], , ,Darius,Aycock,1720 Harrison Street,San Francisco,CA,94115,US,DariusJAycock@rhyta.com,415-561-1827,Tuesday
 ,Louella,Henshaw,4824 Boring Lane,San Francisco,CA,94107,US,LouellaLHenshaw@gustr.com,415-645-8313,1.3449032257201723,['Raw Meat'], , ,Allison,Huffman,2191 Station Street,San Francisco,CA,94104,US,AllisonGHuffman@gustr.com,510-921-6130,Thursday
 ,Lucille,Gunn,2006 Roosevelt Street,San Francisco,CA,94115,US,LucilleJGunn@superrito.com,415-409-4133,1.3449780316188336,['Frozen'], , ,Frank,Smith,2303 Duck Creek Road,San Francisco,CA,94104,US,FrankJSmith@einrot.com,650-801-4685,Thursday
 ,Helen,Grady,2780 Locust View Drive,San Francisco,CA,94143,US,HelenJGrady@cuvox.de,415-932-3230,1.3453559878002008,"['Raw Meat', 'Cold Prepared']", , ,Vincent,Saltsman,3619 Boring Lane,San Francisco,CA,94143,US,VincentCSaltsman@gustr.com,415-644-9191,Thursday
 ,William,Fennell,2621 Jim Rosa Lane,San Francisco,CA,94110,US,WilliamFFennell@armyspy.com,415-824-8512,1.3465897633207378,['Hot Prepared'], , ,Brett,Sullivan,2784 Ella Street,San Francisco,CA,94107,US,BrettJSullivan@teleworm.us,650-262-4366,Tuesday
 ,Dorothy,Dowdy,727 Boring Lane,San Francisco,CA,94103,US,DorothyKDowdy@rhyta.com,415-703-7778,1.3470938989471206,['Seafood'], , ,Nicole,Colon,3105 Locust View Drive,San Francisco,CA,94118,US,NicoleCColon@jourrapide.com,415-876-4014,Friday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,1.3492050313424646,"['Hot Prepared', 'Frozen']", , ,Aaron,Jenkins,1299 Hillview Drive,San Francisco,CA,94107,US,AaronMJenkins@cuvox.de,707-225-3141,Wednesday
 ,Tammara,Williams,1055 Boring Lane,San Francisco,CA,94122,US,TammaraMWilliams@gustr.com,415-682-8795,1.3500858710669612,['Frozen'], , ,Sarah,Lawton,4629 Jim Rosa Lane,San Francisco,CA,94112,US,SarahBLawton@rhyta.com,415-841-5612,Saturday
 ,Stanley,Ryan,1394 Station Street,San Francisco,CA,94107,US,StanleyERyan@cuvox.de,510-978-2619,1.3526394635019583,"['Dairy', 'Hot Prepared', 'Cold Prepared']", , ,Olin,Norfleet,3024 Jim Rosa Lane,San Francisco,CA,94104,US,OlinGNorfleet@gustr.com,415-779-9580,Thursday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,1.3530193345150454,"['Cold Prepared', 'Frozen']", , ,Beverly,Turner,1570 Harrison Street,San Francisco,CA,94143,US,BeverlyGTurner@jourrapide.com,415-577-2220,Tuesday
 ,Arturo,Harman,3266 Harrison Street,San Francisco,CA,94115,US,ArturoTHarman@einrot.com,415-563-0322,1.3533508580142233,[], , ,Margaret,Redding,2631 Jim Rosa Lane,San Francisco,CA,94104,US,MargaretMRedding@armyspy.com,415-763-9722,Tuesday
 ,Johnny,Schutt,4300 Boring Lane,San Francisco,CA,94110,US,JohnnyJSchutt@gustr.com,415-647-1106,1.354447993275809,['Seafood'], , ,Edward,Nelson,419 Station Street,San Francisco,CA,94104,US,EdwardPNelson@gustr.com,510-879-1407,Thursday
 ,Tanya,Matthews,1780 Black Oak Hollow Road,San Francisco,CA,94107,US,TanyaKMatthews@teleworm.us,408-702-0996,1.356145366138476,[], , ,Philip,Browne,2428 Duck Creek Road,San Francisco,CA,94104,US,PhilipJBrowne@einrot.com,650-748-7682,Tuesday
 ,James,Davis,4409 Wolf Pen Road,San Francisco,CA,94107,US,JamesBDavis@fleckens.hu,650-392-2779,1.3562524900148367,['Raw Meat'], , ,Raymond,Bennington,3438 Station Street,San Francisco,CA,94104,US,RaymondCBennington@armyspy.com,510-897-1978,Wednesday
 ,Marion,Garland,4233 Ella Street,San Francisco,CA,94108,US,MarionPGarland@rhyta.com,650-296-9860,1.3571630291679788,"['Hot Prepared', 'Cold Prepared']", , ,Leticia,Barnett,4526 Harrison Street,San Francisco,CA,94107,US,LeticiaDBarnett@jourrapide.com,415-496-1769,Friday
 ,Carol,Davis,2832 Pretty View Lane,San Francisco,CA,94103,US,CarolJDavis@superrito.com,707-885-2806,1.3573685235715542,[], , ,Jimmy,Kilmer,1598 Harrison Street,San Francisco,CA,94107,US,JimmyRKilmer@rhyta.com,415-592-6317,Friday
 ,Charles,Wilson,255 Davis Avenue,San Francisco,CA,94107,US,CharlesMWilson@cuvox.de,707-759-0206,1.358780079206675,['Seafood'], , ,Jack,Harms,3433 Black Oak Hollow Road,San Francisco,CA,94108,US,JackBHarms@einrot.com,408-807-4097,Tuesday
 ,Edmund,Garcia,1305 Rardin Drive,San Francisco,CA,94143,US,EdmundHGarcia@fleckens.hu,650-690-8484,1.3607373943451435,['Frozen'], , ,Cathy,Bissonnette,1208 Jim Rosa Lane,San Francisco,CA,94110,US,CathyBBissonnette@gustr.com,415-824-0853,Thursday
 ,Basil,Mendez,611 Forest Avenue,San Francisco,CA,94143,US,BasilMMendez@armyspy.com,650-202-2768,1.3621194455221712,"['Raw Meat', 'Cold Prepared', 'Frozen']", , ,Barbara,Jefferson,4296 Ella Street,San Francisco,CA,94107,US,BarbaraHJefferson@einrot.com,650-297-5537,Saturday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,1.3622080206319371,"['Raw Meat', 'Seafood', 'Frozen']", , ,Candace,Page,4164 Ventura Drive,San Francisco,CA,94103,US,CandaceCPage@jourrapide.com,831-401-7957,Tuesday
 ,Betty,Boatner,1751 Locust View Drive,San Francisco,CA,94118,US,BettyJBoatner@gustr.com,415-933-0390,1.3624964117596663,"['Raw Meat', 'Frozen']", , ,Tara,Ohanlon,693 Lindale Avenue,San Francisco,CA,94107,US,TaraJOhanlon@teleworm.us,510-584-9332,Thursday
 ,Arlene,Howard,4645 Hide A Way Road,San Francisco,CA,94107,US,ArleneJHoward@dayrep.com,408-213-0718,1.3626577208972253,"['Seafood', 'Hot Prepared', 'Cold Prepared']", , ,Frank,McCoy,1251 Water Street,San Francisco,CA,94107,US,FrankMMcCoy@jourrapide.com,925-359-2949,Thursday
 ,Kathy,Myers,1327 Emily Renzelli Boulevard,San Francisco,CA,94107,US,KathyTMyers@dayrep.com,831-703-5247,1.3630342433971658,['Frozen'], , ,Alex,Fondren,491 Delaware Avenue,San Francisco,CA,94108,US,AlexJFondren@gustr.com,415-248-3427,Wednesday
 ,Amy,Doyle,4916 Duck Creek Road,San Francisco,CA,94108,US,AmyJDoyle@superrito.com,650-862-7394,1.364937198171817,"['Raw Meat', 'Hot Prepared']", , ,John,Cain,1563 Delaware Avenue,San Francisco,CA,94110,US,JohnECain@fleckens.hu,415-282-2119,Thursday
 ,Reggie,Hunter,3041 Boring Lane,San Francisco,CA,94107,US,ReggieTHunter@einrot.com,415-737-1680,1.366033121452854,"['Raw Meat', 'Dairy', 'Frozen']", , ,Jack,Harms,3433 Black Oak Hollow Road,San Francisco,CA,94108,US,JackBHarms@einrot.com,408-807-4097,Tuesday
 ,Ricky,Harris,1117 Lynch Street,San Francisco,CA,94103,US,RickyEHarris@dayrep.com,925-218-8043,1.36691496302839,"['Raw Meat', 'Dairy', 'Seafood', 'Hot Prepared']", , ,Lillian,Splawn,4268 Ella Street,San Francisco,CA,94107,US,LillianBSplawn@fleckens.hu,650-297-1472,Wednesday
 ,Johnny,Schutt,4300 Boring Lane,San Francisco,CA,94110,US,JohnnyJSchutt@gustr.com,415-647-1106,1.3677966451910613,[], , ,Rick,Jones,4769 Clifford Street,San Francisco,CA,94124,US,RickFJones@cuvox.de,510-686-4721,Friday
 ,Betty,Boatner,1751 Locust View Drive,San Francisco,CA,94118,US,BettyJBoatner@gustr.com,415-933-0390,1.3679148009502862,['Cold Prepared'], , ,Dallas,Pitcock,4773 Duck Creek Road,San Francisco,CA,94107,US,DallasVPitcock@gustr.com,650-793-9128,Friday
 ,Scott,Madrid,647 Delaware Avenue,San Francisco,CA,94115,US,ScottSMadrid@cuvox.de,415-346-6478,1.3687041525942738,['Cold Prepared'], , ,Elizabeth,Davis,2110 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethADavis@jourrapide.com,650-380-8854,Tuesday
 ,Reggie,Hunter,3041 Boring Lane,San Francisco,CA,94107,US,ReggieTHunter@einrot.com,415-737-1680,1.368747081850607,"['Dairy', 'Hot Prepared', 'Cold Prepared', 'Frozen']", , ,Scott,Hansen,3303 Delaware Avenue,San Francisco,CA,94108,US,ScottTHansen@gustr.com,415-272-8312,Thursday
 ,Patricia,Baxter,1445 Friendship Lane,San Francisco,CA,94108,US,PatriciaTBaxter@gustr.com,408-674-2510,1.3696073192092026,"['Dairy', 'Seafood']", , ,Megan,Boykin,2681 Rardin Drive,San Francisco,CA,94143,US,MeganDBoykin@dayrep.com,650-682-0702,Saturday
 ,Loren,May,842 Sycamore Street,San Francisco,CA,94107,US,LorenJMay@armyspy.com,408-849-9471,1.369776665103897,[], , ,Samantha,Blum,4014 Jim Rosa Lane,San Francisco,CA,94110,US,SamanthaDBlum@superrito.com,415-821-3594,Saturday
 ,Vicki,Smith,2653 Rardin Drive,San Francisco,CA,94107,US,VickiNSmith@rhyta.com,650-722-6966,1.3711608965697952,"['Raw Meat', 'Seafood', 'Hot Prepared', 'Frozen']", , ,Efrain,Russell,288 Cemetery Street,San Francisco,CA,94104,US,EfrainLRussell@einrot.com,831-740-1513,Saturday
 ,Blanche,Vos,4563 Delaware Avenue,San Francisco,CA,94107,US,BlancheMVos@fleckens.hu,415-233-5273,1.3748267165756534,['Frozen'], , ,Charlie,Jones,4039 Black Oak Hollow Road,San Francisco,CA,94107,US,CharlieTJones@gustr.com,408-717-4330,Friday
 ,Amy,Doyle,4916 Duck Creek Road,San Francisco,CA,94108,US,AmyJDoyle@superrito.com,650-862-7394,1.3748382651925644,"['Dairy', 'Hot Prepared']", , ,Darius,Aycock,1720 Harrison Street,San Francisco,CA,94115,US,DariusJAycock@rhyta.com,415-561-1827,Tuesday
 ,Brian,Dock,4211 Thunder Road,San Francisco,CA,94108,US,BrianCDock@gustr.com,650-575-1177,1.3753242096811942,['Cold Prepared'], , ,Ricky,Loy,1798 Black Oak Hollow Road,San Francisco,CA,94107,US,RickyGLoy@fleckens.hu,408-717-3201,Friday
 ,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,1.3756477315628672,"['Raw Meat', 'Dairy']", , ,Joe,Peele,2905 Delaware Avenue,San Francisco,CA,94108,US,JoeFPeele@jourrapide.com,415-288-8891,Thursday
 ,Malcolm,Miller,2423 Hide A Way Road,San Francisco,CA,94108,US,MalcolmMMiller@rhyta.com,408-250-3296,1.3782815139934204,"['Seafood', 'Hot Prepared']", , ,Daniel,Hill,1255 Meadow Lane,San Francisco,CA,94103,US,DanielLHill@dayrep.com,707-276-7834,Saturday
 ,Basil,Mendez,611 Forest Avenue,San Francisco,CA,94143,US,BasilMMendez@armyspy.com,650-202-2768,1.3787991149818108,"['Seafood', 'Cold Prepared', 'Frozen']", , ,Rebecca,Hicks,36 Park Street,San Francisco,CA,94103,US,RebeccaHHicks@gustr.com,925-459-8491,Wednesday
 ,Saundra,Turner,4592 Wolf Pen Road,San Francisco,CA,94107,US,SaundraKTurner@rhyta.com,650-400-4902,1.3799540697035415,[], , ,Karrie,Rush,4237 Jim Rosa Lane,San Francisco,CA,94104,US,KarrieWRush@dayrep.com,415-779-0400,Saturday
 ,Chester,Smart,1307 Cemetery Street,San Francisco,CA,94104,US,ChesterMSmart@teleworm.us,831-824-4746,1.3802830492665068,[], , ,Mark,Ruiz,702 Jim Rosa Lane,San Francisco,CA,94143,US,MarkHRuiz@fleckens.hu,415-764-9431,Thursday
 ,Barbara,Corso,4719 Roosevelt Street,San Francisco,CA,94108,US,BarbaraRCorso@rhyta.com,415-403-5561,1.3803297260261462,['Seafood'], , ,Lynn,Alford,2013 Park Street,San Francisco,CA,94104,US,LynnEAlford@cuvox.de,925-399-9829,Saturday
 ,Ruth,Thornell,1807 Meadow Lane,San Francisco,CA,94103,US,RuthJThornell@rhyta.com,707-281-3007,1.3807240557423401,['Cold Prepared'], , ,Pat,Andrade,4012 Pretty View Lane,San Francisco,CA,94103,US,PatAAndrade@fleckens.hu,707-929-6765,Saturday
 ,Arturo,Harman,3266 Harrison Street,San Francisco,CA,94115,US,ArturoTHarman@einrot.com,415-563-0322,1.3828082263923138,['Raw Meat'], , ,Jennie,White,2529 Locust View Drive,San Francisco,CA,94107,US,JennieMWhite@teleworm.us,415-968-6298,Wednesday
 ,Jackson,McBride,2592 Jim Rosa Lane,San Francisco,CA,94108,US,JacksonSMcBride@fleckens.hu,415-788-7377,1.383629885672714,['Cold Prepared'], , ,Dallas,Pitcock,4773 Duck Creek Road,San Francisco,CA,94107,US,DallasVPitcock@gustr.com,650-793-9128,Friday
 ,Arturo,Harman,3266 Harrison Street,San Francisco,CA,94115,US,ArturoTHarman@einrot.com,415-563-0322,1.3845442279900797,[], , ,Francisco,Parrish,348 Ella Street,San Francisco,CA,94107,US,FranciscoJParrish@gustr.com,650-207-2651,Friday
 ,Tracie,Mann,4755 Ford Street,San Francisco,CA,94108,US,TraciePMann@teleworm.us,408-504-2300,1.3874199526985012,"['Dairy', 'Hot Prepared']", , ,Jose,Skaggs,2454 Davis Avenue,San Francisco,CA,94103,US,JoseDSkaggs@einrot.com,707-780-9700,Saturday
 ,Treva,Bryant,2767 Black Oak Hollow Road,San Francisco,CA,94107,US,TrevaDBryant@jourrapide.com,408-702-0972,1.3899617114065068,"['Seafood', 'Hot Prepared', 'Frozen']", , ,Ester,Valle,102 Delaware Avenue,San Francisco,CA,94107,US,EsterCValle@teleworm.us,415-310-2239,Thursday
 ,Stephanie,Salas,3231 Wolf Pen Road,San Francisco,CA,94107,US,StephanieJSalas@superrito.com,650-449-3909,1.390558711598312,"['Cold Prepared', 'Frozen']", , ,Aaron,Jenkins,1299 Hillview Drive,San Francisco,CA,94107,US,AaronMJenkins@cuvox.de,707-225-3141,Wednesday
 ,Mary,Tester,2387 Brown Street,San Francisco,CA,94124,US,MaryJTester@superrito.com,925-999-9487,1.3906916474527078,[], , ,Ella,Murphy,2536 Ella Street,San Francisco,CA,94107,US,EllaJMurphy@superrito.com,650-242-2856,Saturday
 ,Helen,Nabors,4500 Jim Rosa Lane,San Francisco,CA,94108,US,HelenDNabors@einrot.com,415-839-9840,1.3908588262940125,"['Hot Prepared', 'Cold Prepared']", , ,Ida,Lyon,445 Jim Rosa Lane,San Francisco,CA,94103,US,IdaLLyon@einrot.com,415-863-2076,Saturday
 ,Maria,Lee,625 Marietta Street,San Francisco,CA,94103,US,MariaJLee@jourrapide.com,707-598-0429,1.392822632657558,['Frozen'], , ,Candace,Page,4164 Ventura Drive,San Francisco,CA,94103,US,CandaceCPage@jourrapide.com,831-401-7957,Tuesday
 ,David,Ahrens,3118 Larry Street,San Francisco,CA,94107,US,DavidGAhrens@superrito.com,415-228-3933,1.3964244786644784,['Dairy'], , ,Porsche,Jackson,972 Meadow Lane,San Francisco,CA,94124,US,PorscheDJackson@einrot.com,707-404-1425,Thursday
 ,Donna,Clark,1656 Ella Street,San Francisco,CA,94107,US,DonnaTClark@gustr.com,650-276-8952,1.3965695729919707,['Raw Meat'], , ,John,Cain,1563 Delaware Avenue,San Francisco,CA,94110,US,JohnECain@fleckens.hu,415-282-2119,Thursday
 ,Dominique,Perry,1583 Delaware Avenue,San Francisco,CA,94104,US,DominiqueMPerry@gustr.com,415-276-2823,1.3979927318621952,[], , ,Ozell,Milburn,347 Meadow Lane,San Francisco,CA,94108,US,OzellBMilburn@fleckens.hu,707-365-8445,Friday
 ,Neil,Neal,1459 Davis Avenue,San Francisco,CA,94104,US,NeilLNeal@teleworm.us,707-669-3567,1.4003625001852933,[], , ,Andre,Reinert,4650 Lynch Street,San Francisco,CA,94103,US,AndreSReinert@teleworm.us,925-215-7348,Friday
 ,Benjamin,Hunter,2265 Station Street,San Francisco,CA,94104,US,BenjaminPHunter@einrot.com,510-921-8576,1.402171679704204,"['Raw Meat', 'Seafood', 'Cold Prepared', 'Frozen']", , ,George,Hodo,3890 Rardin Drive,San Francisco,CA,94107,US,GeorgeMHodo@rhyta.com,650-648-8808,Tuesday
 ,Jason,Cook,945 Jim Rosa Lane,San Francisco,CA,94108,US,JasonOCook@cuvox.de,415-834-3714,1.4025942960477178,[], , ,Dallas,Pitcock,4773 Duck Creek Road,San Francisco,CA,94107,US,DallasVPitcock@gustr.com,650-793-9128,Friday
 ,Stanley,Ryan,1394 Station Street,San Francisco,CA,94107,US,StanleyERyan@cuvox.de,510-978-2619,1.4027630275908602,"['Dairy', 'Hot Prepared', 'Cold Prepared']", , ,Scott,Hansen,3303 Delaware Avenue,San Francisco,CA,94108,US,ScottTHansen@gustr.com,415-272-8312,Thursday
 ,Steven,Sevilla,4642 Station Street,San Francisco,CA,94104,US,StevenSSevilla@jourrapide.com,510-921-4898,1.4032500967901849,[], , ,Elizabeth,Davis,2110 Wolf Pen Road,San Francisco,CA,94107,US,ElizabethADavis@jourrapide.com,650-380-8854,Tuesday
 ,Neil,Neal,1459 Davis Avenue,San Francisco,CA,94104,US,NeilLNeal@teleworm.us,707-669-3567,1.403540196048762,['Raw Meat'], , ,Joseph,Brown,4589 Meadow Lane,San Francisco,CA,94104,US,JosephLBrown@superrito.com,707-267-8353,Tuesday
 ,Janet,Hardison,1235 Roosevelt Street,San Francisco,CA,94103,US,JanetDHardison@einrot.com,415-462-8764,1.4055812670890595,['Frozen'], , ,Steven,Fine,4297 Hillview Drive,San Francisco,CA,94103,US,StevenPFine@armyspy.com,707-204-1787,Tuesday
 ,Roger,Stewart,437 Locust View Drive,San Francisco,CA,94143,US,RogerSStewart@superrito.com,415-894-9159,1.409370769397253,['Hot Prepared'], , ,Joe,Peele,2905 Delaware Avenue,San Francisco,CA,94108,US,JoeFPeele@jourrapide.com,415-288-8891,Thursday
 ,Malka,Weathersby,41 Jim Rosa Lane,San Francisco,CA,94108,US,MalkaDWeathersby@einrot.com,415-781-7825,1.4093933244069998,['Dairy'], , ,Marcella,Graham,1172 Water Street,San Francisco,CA,94107,US,MarcellaGGraham@rhyta.com,925-282-5536,Wednesday
 ,Donna,Michalak,221 Thompson Drive,San Francisco,CA,94108,US,DonnaLMichalak@cuvox.de,510-387-6452,1.4094319366184844,[], , ,Dennis,Ramos,1231 Boring Lane,San Francisco,CA,94108,US,DennisTRamos@fleckens.hu,415-705-3377,Saturday
 ,Wanda,Sawyer,702 Roosevelt Street,San Francisco,CA,94108,US,WandaESawyer@teleworm.us,415-403-5569,1.4099775717331258,"['Seafood', 'Frozen']", , ,Paula,Miller,4253 Harrison Street,San Francisco,CA,94107,US,PaulaPMiller@rhyta.com,415-483-7310,Tuesday
 ,Norma,Irish,2198 Locust View Drive,San Francisco,CA,94143,US,NormaCIrish@dayrep.com,415-972-7097,1.4102188943998155,"['Raw Meat', 'Dairy', 'Cold Prepared']", , ,Jake,Pete,3507 Delaware Avenue,San Francisco,CA,94124,US,JakeKPete@einrot.com,415-341-8461,Thursday
 ,Palmer,Morales,1769 Wolf Pen Road,San Francisco,CA,94143,US,PalmerAMorales@teleworm.us,650-452-1546,1.4116824091904991,[], , ,Joe,Peele,2905 Delaware Avenue,San Francisco,CA,94108,US,JoeFPeele@jourrapide.com,415-288-8891,Thursday
 ,Tanya,Matthews,1780 Black Oak Hollow Road,San Francisco,CA,94107,US,TanyaKMatthews@teleworm.us,408-702-0996,1.4128161785717657,['Hot Prepared'], , ,Joe,Peele,2905 Delaware Avenue,San Francisco,CA,94108,US,JoeFPeele@jourrapide.com,415-288-8891,Thursday
 ,Johnny,Messina,1977 Thunder Road,San Francisco,CA,94107,US,JohnnyKMessina@cuvox.de,650-549-2744,1.4142550115033226,['Frozen'], , ,Hershel,Harrison,2691 Wolf Pen Road,San Francisco,CA,94107,US,HershelPHarrison@dayrep.com,650-393-5952,Friday
 ,Wilma,Parker,4737 Wolf Pen Road,San Francisco,CA,94107,US,WilmaLParker@superrito.com,650-426-3556,1.415380516031559,"['Seafood', 'Hot Prepared', 'Cold Prepared', 'Frozen']", , ,Frank,McCoy,1251 Water Street,San Francisco,CA,94107,US,FrankMMcCoy@jourrapide.com,925-359-2949,Thursday
 ,Lauren,Morning,4646 Friendship Lane,San Francisco,CA,94104,US,LaurenOMorning@fleckens.hu,408-564-6856,1.4174826592248742,['Frozen'], , ,Gary,Kim,932 Locust View Drive,San Francisco,CA,94108,US,GaryCKim@einrot.com,415-955-4432,Wednesday
 ,Amy,Doyle,4916 Duck Creek Road,San Francisco,CA,94108,US,AmyJDoyle@superrito.com,650-862-7394,1.4194749390894081,['Cold Prepared'], , ,Dallas,Pitcock,4773 Duck Creek Road,San Francisco,CA,94107,US,DallasVPitcock@gustr.com,650-793-9128,Friday
 ,Bonita,Vue,338 Thunder Road,San Francisco,CA,94108,US,BonitaCVue@dayrep.com,650-455-3995,1.4197865778976289,['Cold Prepared'], , ,Patricia,Reich,2170 Locust View Drive,San Francisco,CA,94115,US,PatriciaAReich@armyspy.com,415-921-5623,Thursday
 ,Roger,Stewart,437 Locust View Drive,San Francisco,CA,94143,US,RogerSStewart@superrito.com,415-894-9159,1.4227680566118714,"['Hot Prepared', 'Cold Prepared']", , ,Stephen,Schwartz,4732 Roosevelt Street,San Francisco,CA,94107,US,StephenWSchwartz@gustr.com,415-418-2265,Tuesday
 ,Ruth,Thornell,1807 Meadow Lane,San Francisco,CA,94103,US,RuthJThornell@rhyta.com,707-281-3007,1.4240636618277285,"['Raw Meat', 'Cold Prepared']", , ,Stephen,Schwartz,4732 Roosevelt Street,San Francisco,CA,94107,US,StephenWSchwartz@gustr.com,415-418-2265,Tuesday
 ,Colby,Nino,4510 Delaware Avenue,San Francisco,CA,94104,US,ColbyGNino@gustr.com,415-276-7568,1.424533500732424,['Raw Meat'], , ,Joe,Peele,2905 Delaware Avenue,San Francisco,CA,94108,US,JoeFPeele@jourrapide.com,415-288-8891,Thursday
 ,Gertrude,Duprey,3391 Lindale Avenue,San Francisco,CA,94107,US,GertrudeLDuprey@superrito.com,510-542-0544,1.4245545421812076,"['Seafood', 'Cold Prepared', 'Frozen']", , ,David,Long,4215 Alexander Avenue,San Francisco,CA,94111,US,DavidMLong@jourrapide.com,925-571-0864,Thursday
 ,Barbara,Corso,4719 Roosevelt Street,San Francisco,CA,94108,US,BarbaraRCorso@rhyta.com,415-403-5561,1.4260394194959989,['Seafood'], , ,Stephen,Schwartz,4732 Roosevelt Street,San Francisco,CA,94107,US,StephenWSchwartz@gustr.com,415-418-2265,Tuesday
 ,Stephanie,Salas,3231 Wolf Pen Road,San Francisco,CA,94107,US,StephanieJSalas@superrito.com,650-449-3909,1.42604833425904,[], , ,Carrie,Tolbert,1878 Thunder Road,San Francisco,CA,94108,US,CarrieJTolbert@einrot.com,650-455-2148,Saturday
 ,Helen,Nabors,4500 Jim Rosa Lane,San Francisco,CA,94108,US,HelenDNabors@einrot.com,415-839-9840,1.428251730937343,['Hot Prepared'], , ,David,Hunter,1095 Friendship Lane,San Francisco,CA,94108,US,DavidTHunter@superrito.com,408-607-9406,Friday
 ,Roger,Stewart,437 Locust View Drive,San Francisco,CA,94143,US,RogerSStewart@superrito.com,415-894-9159,1.4288226413077965,"['Hot Prepared', 'Cold Prepared', 'Frozen']", , ,Stephen,Ladue,1232 Ventura Drive,San Francisco,CA,94107,US,StephenALadue@superrito.com,831-359-5393,Friday
 ,Anna,Smith,467 Boring Lane,San Francisco,CA,94107,US,AnnaRSmith@armyspy.com,415-630-9437,1.4297501196599844,['Hot Prepared'], , ,Robert,Kist,3366 Larry Street,San Francisco,CA,94107,US,RobertJKist@superrito.com,415-228-8458,Thursday
